time,uterus
1675.003527,11.955815
1675.130556,11.955815
1675.257585,11.955815
1675.384614,11.955815
1675.5116430000003,11.955815
1675.638672,11.955815
1675.7657010000003,11.955815
1675.89273,11.955815
1676.0197590000002,11.955815
1676.146788,11.955815
1676.2738170000002,11.955815
1676.400846,11.955815
1676.5278750000002,11.825861
1676.6549040000002,11.825861
1676.781932,11.825861
1676.908961,11.825861
1677.03599,11.825861
1677.163019,11.825861
1677.290048,11.825861
1677.417077,11.825861
1677.5441060000003,11.825861
1677.671135,11.825861
1677.7981640000003,11.825861
1677.925193,11.825861
1678.0522220000003,11.825861
1678.179251,11.825861
1678.3062800000002,11.825861
1678.433309,11.825861
1678.5603380000002,11.825861
1678.687366,11.825861
1678.814395,11.825861
1678.941424,11.825861
1679.068453,11.825861
1679.195482,11.825861
1679.322511,11.955815
1679.44954,11.955815
1679.576569,11.955815
1679.703598,11.955815
1679.8306270000003,11.955815
1679.957656,11.955815
1680.0846850000003,11.955815
1680.211714,11.955815
1680.3387430000002,11.955815
1680.465772,11.955815
1680.5928010000002,11.955815
1680.7198290000001,11.955815
1680.846858,11.955815
1680.973887,11.955815
1681.100916,11.955815
1681.227945,11.955815
1681.354974,11.955815
1681.482003,11.955815
1681.609032,11.955815
1681.736061,11.955815
1681.8630900000003,11.955815
1681.990119,11.955815
1682.1171480000003,11.955815
1682.244177,11.955815
1682.3712060000003,11.955815
1682.498235,11.955815
1682.6252630000001,11.955815
1682.7522920000001,11.955815
1682.8793210000001,11.955815
1683.00635,11.955815
1683.133379,11.955815
1683.260408,11.955815
1683.387437,11.955815
1683.514466,11.955815
1683.641495,11.955815
1683.768524,11.955815
1683.895553,11.955815
1684.022582,11.955815
1684.1496110000003,11.955815
1684.27664,11.955815
1684.4036690000003,11.955815
1684.5306970000001,11.955815
1684.6577260000001,11.955815
1684.7847550000001,11.955815
1684.9117840000001,11.955815
1685.0388130000001,11.955815
1685.165842,11.955815
1685.292871,11.955815
1685.4199,11.955815
1685.546929,11.955815
1685.673958,11.955815
1685.800987,11.955815
1685.928016,11.955815
1686.055045,11.955815
1686.1820740000003,11.955815
1686.309103,11.955815
1686.4361310000002,11.955815
1686.5631600000002,11.955815
1686.6901890000001,11.955815
1686.8172180000001,11.955815
1686.9442470000001,11.955815
1687.0712760000001,11.955815
1687.1983050000001,11.955815
1687.325334,11.955815
1687.452363,11.955815
1687.579392,11.955815
1687.706421,11.955815
1687.83345,11.955815
1687.960479,11.955815
1692.025405,11.955815
1692.152434,11.955815
1692.2794620000002,11.955815
1692.4064910000002,11.955815
1692.5335200000002,11.955815
1692.6605490000002,11.955815
1692.7875780000002,11.955815
1692.9146070000002,11.955815
1693.0416360000002,11.955815
1693.1686650000001,11.955815
1693.2956940000001,11.955815
1693.4227230000001,11.955815
1693.5497520000001,11.955815
1693.6767810000001,11.955815
1693.80381,11.955815
1693.930839,11.955815
1694.057868,11.955815
1694.1848960000002,11.955815
1694.3119250000002,11.565952
1694.4389540000002,11.565952
1694.5659830000002,11.435997
1694.6930120000002,11.435997
1694.8200410000002,11.176088
1694.9470700000002,11.176088
1695.0740990000002,11.176088
1695.2011280000002,11.176088
1695.3281570000001,11.176088
1695.4551860000001,11.176088
1695.5822150000001,11.046134
1695.7092440000001,11.046134
1771.9266040000002,8.05718
1772.0536330000002,8.05718
1772.1806620000002,8.05718
1772.3076910000002,8.05718
1772.4347200000002,8.05718
1772.5617490000002,8.05718
1772.6887780000002,8.05718
1772.8158070000002,8.05718
1772.9428360000002,8.05718
1773.0698650000002,8.05718
1773.1968940000002,8.05718
1773.3239230000001,8.05718
1773.4509520000001,8.05718
1773.57798,8.05718
1773.7050090000002,8.05718
1773.832038,8.05718
1773.9590670000002,8.05718
1774.0860960000002,8.05718
1774.2131250000002,8.05718
1774.3401540000002,8.05718
1774.4671830000002,8.05718
1774.5942120000002,8.05718
1774.7212410000002,8.05718
1774.8482700000002,8.05718
1774.9752990000002,8.05718
1775.1023280000002,8.05718
1775.2293570000002,8.05718
1775.3563860000002,8.05718
1775.4834140000003,8.05718
1775.610443,8.05718
1775.7374720000003,8.05718
1775.864501,8.05718
1775.9915300000002,8.05718
1776.118559,8.05718
1776.2455880000002,8.05718
1776.3726170000002,8.05718
1776.4996460000002,8.05718
1776.6266750000002,8.05718
1776.7537040000002,8.05718
1776.8807330000002,8.05718
1777.0077620000002,8.05718
1777.1347910000002,8.05718
1777.2618200000002,8.05718
1777.3888490000002,8.05718
1777.5158770000003,8.05718
1777.642906,8.05718
1777.7699350000003,8.05718
1777.896964,8.05718
1778.0239930000002,8.05718
1778.151022,8.05718
1778.2780510000002,8.05718
1778.4050800000002,8.05718
1778.5321090000002,8.05718
1778.6591380000002,8.05718
1778.7861670000002,8.05718
1778.9131960000002,8.05718
1779.0402250000002,8.05718
1779.1672540000002,8.05718
1779.2942830000002,8.05718
1779.421311,8.05718
1779.5483400000003,8.05718
1779.675369,8.05718
1779.8023980000003,8.05718
1779.929427,8.05718
1780.0564560000003,8.05718
1780.183485,8.05718
1780.3105140000002,8.05718
1780.437543,8.05718
1780.5645720000002,8.05718
1780.6916010000002,8.05718
1780.8186300000002,8.05718
1780.9456590000002,8.05718
1781.0726880000002,8.05718
1781.1997170000002,8.05718
1781.326745,8.05718
1781.453774,8.05718
1781.580803,8.05718
1781.707832,8.05718
1781.8348610000003,8.05718
1781.96189,8.05718
1782.0889190000003,8.05718
1782.215948,8.05718
1782.3429770000002,8.05718
1782.470006,8.05718
1782.5970350000002,8.05718
1782.7240640000002,8.05718
1782.8510930000002,8.05718
1782.9781220000002,8.05718
1783.1051510000002,8.05718
1783.232179,8.05718
1783.359208,8.05718
1783.486237,8.05718
1783.613266,8.05718
1783.740295,8.05718
1783.8673240000003,8.05718
1783.994353,8.05718
1784.1213820000003,8.05718
1784.248411,8.05718
1784.3754400000003,8.05718
1784.502469,8.05718
1784.6294980000002,8.05718
1784.756527,8.05718
1784.8835560000002,8.05718
1785.0105850000002,8.05718
1785.137613,8.05718
1785.264642,8.05718
1785.391671,8.05718
1785.5187,8.05718
1785.645729,8.05718
1785.772758,8.05718
1785.899787,8.05718
1786.026816,8.05718
1786.1538450000003,8.05718
1786.280874,8.05718
1786.4079030000003,8.05718
1786.534932,8.05718
1786.6619610000002,8.05718
1786.78899,8.05718
1786.9160190000002,8.05718
1787.0430480000002,8.05718
1787.170076,8.05718
1787.297105,8.05718
1787.424134,8.05718
1787.551163,8.05718
1787.678192,8.05718
1787.805221,8.05718
1787.93225,8.05718
1788.059279,8.05718
1788.1863080000003,8.05718
1788.313337,8.05718
1788.4403660000003,8.05718
1788.567395,8.05718
1788.6944240000003,8.05718
1788.821453,8.05718
1788.9484820000002,8.05718
1789.0755100000001,8.05718
1789.2025390000001,8.05718
1789.329568,8.05718
1789.456597,8.05718
1789.583626,8.05718
1789.710655,8.05718
1789.837684,8.05718
1789.964713,8.05718
1790.091742,8.05718
1790.218771,8.05718
1790.3458,8.05718
1790.4728290000003,8.05718
1790.599858,8.05718
1790.7268870000003,8.05718
1790.853916,8.05718
1790.9809440000001,8.05718
1791.1079730000001,8.05718
1791.2350020000001,8.05718
1791.3620310000001,8.05718
1791.48906,8.05718
1791.616089,8.05718
1791.743118,8.05718
1791.870147,8.05718
1791.997176,8.05718
1792.124205,8.05718
1792.251234,8.05718
1792.378263,8.05718
1792.5052920000003,8.05718
1792.632321,8.05718
1792.7593500000003,8.05718
1792.8863780000001,8.05718
1793.0134070000001,8.05718
1793.1404360000001,8.05718
1793.2674650000001,8.05718
1793.3944940000001,8.05718
1793.5215230000001,8.05718
1793.648552,8.05718
1793.775581,8.05718
1793.90261,8.05718
1794.029639,8.05718
1794.156668,8.05718
1794.283697,8.05718
1794.410726,8.05718
1794.537755,8.05718
1794.664784,8.05718
1794.7918130000003,8.05718
1794.9188410000002,8.05718
1795.0458700000001,8.05718
1795.1728990000001,8.05718
1795.2999280000001,8.05718
1795.4269570000001,8.05718
1795.5539860000001,8.05718
1795.6810150000001,8.05718
1795.808044,8.05718
1795.935073,8.05718
1796.062102,8.05718
1796.189131,8.05718
1796.31616,8.05718
1796.443189,8.05718
1796.570218,8.05718
1796.697247,8.05718
1796.8242750000002,8.05718
1796.9513040000002,8.05718
1797.0783330000002,8.05718
1797.2053620000002,8.05718
1797.3323910000001,8.05718
1797.4594200000001,8.05718
1797.5864490000001,8.05718
1797.7134780000001,8.05718
1797.8405070000001,8.05718
1797.967536,8.05718
1798.094565,8.05718
1798.221594,8.05718
1798.348623,8.05718
1798.475652,8.05718
1798.602681,8.05718
1798.7297090000002,8.05718
1798.8567380000002,8.05718
1798.9837670000002,8.05718
1799.1107960000002,8.05718
1799.2378250000002,8.05718
1799.3648540000002,8.05718
1799.4918830000001,8.05718
1799.6189120000001,8.05718
1799.7459410000001,8.05718
1799.8729700000001,8.05718
1799.9999990000001,8.05718
1800.127028,8.05718
1800.254057,8.05718
1800.381086,8.05718
1800.508115,8.05718
1800.6351430000002,8.05718
1800.7621720000002,8.05718
1800.8892010000002,8.05718
1801.0162300000002,8.05718
1801.1432590000002,8.05718
1801.2702880000002,8.05718
1801.3973170000002,8.05718
1801.5243460000002,8.05718
1801.6513750000001,8.05718
1801.7784040000001,8.05718
1801.9054330000001,8.05718
1802.0324620000001,8.05718
1802.1594910000001,8.05718
1802.28652,8.05718
1806.3514460000001,7.992203
1806.478474,7.992203
1806.6055030000002,8.05718
1806.7325320000002,8.05718
1806.8595610000002,8.05718
1806.9865900000002,8.05718
1807.1136190000002,8.05718
1807.2406480000002,8.05718
1807.3676770000002,8.05718
1807.4947060000002,8.05718
1807.6217350000002,8.05718
1807.7487640000002,8.05718
1807.8757930000002,8.05718
1808.0028220000002,8.05718
1808.1298510000001,8.05718
1808.2568800000001,8.05718
1808.3839080000002,8.05718
1808.510937,8.05718
1808.6379660000002,8.05718
1808.7649950000002,8.05718
1808.8920240000002,8.05718
1809.0190530000002,7.992203
1809.1460820000002,8.05718
1809.2731110000002,8.05718
1809.4001400000002,8.05718
1809.5271690000002,8.05718
1809.6541980000002,8.05718
1809.7812270000002,8.05718
1809.9082560000002,8.05718
1810.0352850000002,8.05718
1810.1623140000002,8.05718
1810.2893430000001,8.05718
1810.4163710000003,8.05718
1810.5434,8.05718
1810.6704290000002,8.05718
1810.797458,8.05718
1810.9244870000002,8.05718
1811.0515160000002,8.05718
1811.1785450000002,8.05718
1811.3055740000002,8.05718
1811.4326030000002,8.05718
1811.5596320000002,8.05718
1811.6866610000002,8.05718
1811.8136900000002,8.05718
1811.9407190000002,8.05718
1812.0677480000002,8.05718
1812.1947770000002,8.05718
1812.321805,8.05718
1812.4488340000003,8.05718
1812.575863,8.05718
1812.7028920000002,8.05718
1812.829921,8.05718
1812.9569500000002,8.05718
1813.0839790000002,8.05718
1813.2110080000002,8.05718
1813.3380370000002,8.05718
1813.4650660000002,8.05718
1813.5920950000002,7.992203
1813.7191240000002,8.05718
1813.8461530000002,8.05718
1813.9731820000002,8.05718
1814.1002110000002,8.05718
1814.2272390000003,8.05718
1814.354268,8.05718
1814.4812970000003,8.05718
1814.608326,8.05718
1814.7353550000003,8.05718
1814.862384,8.05718
1814.9894130000002,8.05718
1815.116442,8.05718
1815.2434710000002,8.05718
1815.3705000000002,8.05718
1815.4975290000002,8.05718
1815.6245580000002,8.05718
1815.7515870000002,8.05718
1815.8786160000002,7.992203
1816.0056450000002,8.05718
1816.132673,8.05718
1816.259702,8.05718
1816.386731,8.05718
1816.5137600000003,8.05718
1816.640789,8.05718
1816.7678180000003,8.05718
1816.894847,8.05718
1817.0218760000002,8.05718
1817.148905,8.05718
1817.2759340000002,8.05718
1817.4029630000002,8.05718
1817.5299920000002,8.05718
1817.6570210000002,8.05718
1817.7840500000002,8.05718
1817.9110790000002,8.05718
1818.0381080000002,8.05718
1818.165136,8.05718
1818.292165,8.05718
1818.419194,8.05718
1818.5462230000003,8.05718
1818.673252,8.05718
1818.8002810000003,8.05718
1818.92731,8.05718
1819.0543390000003,8.05718
1819.181368,8.05718
1819.3083970000002,8.05718
1819.435426,8.05718
1819.5624550000002,8.05718
1819.6894840000002,8.05718
1819.8165130000002,8.05718
1819.9435420000002,8.05718
1820.07057,8.05718
1820.197599,8.05718
1820.324628,8.05718
1820.451657,8.05718
1820.578686,8.05718
1820.705715,8.05718
1820.8327440000003,8.05718
1820.959773,8.05718
1821.0868020000003,8.05718
1821.213831,8.05718
1821.3408600000002,8.05718
1821.467889,8.05718
1821.5949180000002,8.05718
1821.7219470000002,8.05718
1821.8489760000002,8.05718
1821.976004,8.05718
1822.103033,8.05718
1822.230062,8.05718
1822.357091,8.05718
1822.48412,8.05718
1822.611149,7.992203
1822.738178,7.992203
1822.8652070000003,7.992203
1822.992236,7.992203
1823.1192650000003,8.05718
1823.246294,8.05718
1823.3733230000003,8.05718
1823.500352,8.05718
1823.6273810000002,8.05718
1823.75441,8.05718
1823.8814380000001,8.05718
1824.008467,8.05718
1824.135496,8.05718
1824.262525,8.05718
1824.389554,8.05718
1824.516583,8.05718
1824.643612,8.05718
1824.770641,8.05718
1824.89767,8.05718
1825.024699,8.05718
1825.1517280000003,8.05718
1825.278757,8.05718
1825.4057860000003,8.05718
1825.532815,8.05718
1825.6598440000002,8.05718
1825.7868720000001,8.05718
1825.9139010000001,8.05718
1826.0409300000001,8.05718
1826.167959,8.05718
1826.294988,8.05718
1826.422017,8.05718
1826.549046,8.05718
1826.676075,8.05718
1826.803104,8.05718
1826.930133,8.05718
1827.057162,8.05718
1827.1841910000003,8.05718
1827.31122,8.05718
1827.4382490000003,8.05718
1827.565278,8.05718
1827.6923070000003,8.05718
1827.8193350000001,8.05718
1827.9463640000001,8.05718
1828.0733930000001,8.05718
1828.2004220000001,8.05718
1828.327451,8.05718
1828.45448,8.05718
1828.581509,8.05718
1828.708538,8.05718
1828.835567,8.05718
1828.962596,8.05718
1829.089625,8.05718
1829.216654,8.05718
1829.343683,8.05718
1829.4707120000003,8.05718
1829.597741,8.05718
1829.7247690000002,8.05718
1829.8517980000001,8.05718
1829.9788270000001,8.05718
1830.1058560000001,8.05718
1830.2328850000001,8.05718
1830.3599140000001,8.05718
1830.486943,8.05718
1830.613972,8.05718
1830.741001,8.05718
1830.86803,8.05718
1830.995059,8.05718
1831.122088,8.05718
1831.249117,8.05718
1831.376146,8.05718
1831.5031750000003,8.05718
1831.6302030000002,8.05718
1831.7572320000002,8.05718
1831.8842610000002,8.05718
1832.0112900000001,8.05718
1832.1383190000001,8.05718
1832.2653480000001,8.05718
1832.3923770000001,8.05718
1832.5194060000001,8.05718
1832.646435,8.05718
1832.773464,8.05718
1832.900493,8.05718
1833.027522,8.05718
1833.154551,8.05718
1833.28158,8.05718
1833.408609,8.05718
1833.5356370000002,8.05718
1833.6626660000002,8.05718
1833.7896950000002,8.05718
1833.9167240000002,8.05718
1834.0437530000002,8.05718
1834.1707820000001,8.05718
1834.2978110000001,8.05718
1834.4248400000001,8.05718
1834.5518690000001,8.05718
1834.6788980000001,8.05718
1834.805927,8.05718
1834.932956,8.05718
1835.059985,7.992203
1835.187014,7.992203
1835.314043,7.992203
1835.441072,7.992203
1835.5681000000002,7.992203
1835.6951290000002,7.992203
1835.8221580000002,7.992203
1835.9491870000002,7.992203
1836.0762160000002,7.992203
1836.2032450000002,7.992203
1836.3302740000001,8.05718
1836.4573030000001,8.05718
1836.5843320000001,8.05718
1836.7113610000001,8.05718
1836.8383900000001,8.05718
1836.965419,8.05718
1837.092448,8.05718
1837.219477,8.05718
1837.346506,8.05718
1837.4735340000002,8.05718
1837.6005630000002,7.992203
1837.7275920000002,7.992203
1837.8546210000002,7.992203
1837.9816500000002,7.992203
1838.1086790000002,7.992203
1838.2357080000002,7.992203
1838.3627370000002,7.992203
1838.4897660000001,7.992203
1903.5285800000001,10.591293
1903.6556090000001,10.591293
1903.7826380000001,10.721248
1903.9096670000001,10.721248
1904.0366960000001,10.721248
1904.163725,10.721248
1904.290754,10.721248
1904.417783,10.721248
1904.544812,10.721248
1904.671841,10.721248
1904.79887,10.721248
1904.925899,10.721248
1905.052928,10.721248
1905.1799560000002,10.721248
1905.3069850000002,10.721248
1905.4340140000002,10.721248
1905.5610430000002,10.721248
1905.6880720000001,10.721248
1905.8151010000001,10.721248
1905.9421300000001,10.721248
1906.0691590000001,10.65627
1906.1961880000001,10.591293
1906.323217,10.591293
1906.450246,10.591293
1906.577275,10.591293
1906.704304,10.591293
1906.831333,10.591293
1906.958362,10.591293
1907.0853900000002,10.591293
1907.2124190000002,10.591293
1907.3394480000002,10.591293
1907.4664770000002,10.591293
1907.5935060000002,10.591293
1907.7205350000002,10.591293
1907.8475640000001,10.591293
1907.9745930000001,10.591293
1908.1016220000001,10.591293
1908.2286510000001,10.591293
1908.3556800000001,10.591293
1908.482709,10.591293
1908.609738,10.591293
1908.736767,10.591293
1908.863796,10.591293
1908.990825,10.591293
1909.1178530000002,10.591293
1909.2448820000002,10.591293
1909.3719110000002,10.591293
1909.4989400000002,10.591293
1909.6259690000002,10.591293
1909.7529980000002,10.591293
1909.8800270000002,10.591293
1910.0070560000001,10.591293
1910.1340850000001,10.591293
1910.2611140000001,10.591293
1910.3881430000001,10.591293
1910.5151720000001,10.591293
1910.6422010000001,10.591293
1910.76923,10.591293
1910.896259,10.591293
1911.0232870000002,10.591293
1911.1503160000002,10.591293
1911.2773450000002,10.591293
1911.4043740000002,10.591293
1911.5314030000002,10.591293
1911.6584320000002,10.591293
1911.7854610000002,10.591293
1911.9124900000002,10.591293
1912.0395190000002,10.591293
1912.1665480000001,10.591293
1912.2935770000001,10.591293
1912.4206060000001,10.591293
1912.5476350000001,10.591293
1912.6746640000001,10.591293
1912.8016930000001,10.591293
1912.9287210000002,10.591293
1913.0557500000002,10.591293
1913.1827790000002,10.591293
1913.3098080000002,10.591293
1913.4368370000002,10.591293
1913.5638660000002,10.591293
1913.6908950000002,10.591293
1913.8179240000002,10.591293
1913.9449530000002,10.591293
1914.0719820000002,10.591293
1914.1990110000002,10.591293
1914.3260400000001,10.591293
1914.4530690000001,10.591293
1914.5800980000001,10.591293
1914.7071270000001,10.591293
1914.834155,10.591293
1914.9611840000002,10.591293
1915.0882130000002,10.591293
1915.2152420000002,10.591293
1915.3422710000002,10.591293
1919.407197,10.591293
1919.5342260000002,10.591293
1919.661255,10.591293
1919.7882840000002,10.591293
1919.9153130000002,10.591293
1920.0423420000002,10.591293
1920.1693710000002,10.591293
1920.2964000000002,10.591293
1920.4234290000002,10.591293
1920.5504580000002,10.591293
1920.677486,10.591293
1920.8045150000003,10.591293
1920.931544,10.591293
1921.0585730000003,10.591293
1921.185602,10.591293
1921.3126310000002,10.591293
1921.43966,10.591293
1921.5666890000002,10.591293
1921.693718,10.591293
1921.8207470000002,10.591293
1921.947776,10.591293
1922.0748050000002,10.591293
1922.2018340000002,10.591293
1922.3288630000002,10.591293
1922.4558920000002,10.591293
1922.5829200000003,10.591293
1922.709949,10.591293
1922.8369780000003,10.591293
1922.964007,10.591293
1923.0910360000003,10.721248
1923.218065,10.721248
1923.3450940000002,10.721248
1923.472123,10.721248
1923.5991520000002,10.721248
1923.726181,10.721248
1923.8532100000002,10.721248
1923.980239,10.721248
1924.1072680000002,10.591293
1924.2342970000002,10.591293
1975.2999280000001,10.526316
1975.4269570000001,10.526316
1975.5539860000001,10.526316
1975.6810150000001,10.526316
1975.808044,10.526316
1975.935073,10.526316
1976.062102,10.526316
1976.189131,10.526316
1976.3161600000003,10.526316
1976.443189,10.526316
1976.5702180000003,10.526316
1976.697247,10.526316
1976.8242750000002,10.65627
1976.9513040000002,10.65627
1977.0783330000002,10.65627
1977.2053620000002,10.65627
1977.3323910000001,10.65627
1977.4594200000001,10.65627
1977.5864490000001,10.65627
1977.7134780000001,10.65627
1977.8405070000001,10.65627
1977.967536,10.65627
1978.094565,10.65627
1978.221594,10.65627
1978.348623,10.65627
1978.475652,10.65627
1978.6026810000003,10.65627
1978.7297090000002,10.65627
1978.8567380000002,10.65627
1978.9837670000002,10.65627
1979.1107960000002,10.65627
1979.2378250000002,10.65627
1979.3648540000002,10.65627
1979.4918830000001,10.65627
1979.6189120000001,10.526316
1979.7459410000001,10.526316
1979.7459410000001,5.920625
1979.8729700000001,5.920625
1979.9999990000001,5.920625
1980.127028,5.920625
1980.254057,5.920625
1980.381086,5.920625
1980.508115,5.660377
1980.635144,5.660377
1980.7621720000002,5.660377
1980.8892010000002,5.660377
1981.0162300000002,5.660377
1981.1432590000002,5.660377
1981.2702880000002,5.660377
1981.3973170000002,5.660377
1981.5243460000002,5.530254
1981.6513750000001,5.530254
1981.7784040000001,5.530254
1981.9054330000001,5.530254
1982.0324620000001,6.310995
1982.1594910000001,6.310995
1982.28652,6.441119
1982.413549,6.441119
1982.540578,6.441119
1982.6676060000002,6.441119
1982.7946350000002,6.441119
1982.9216640000002,6.441119
1983.0486930000002,6.441119
1983.1757220000002,6.441119
1983.3027510000002,6.441119
1983.4297800000002,6.441119
1983.5568090000002,6.441119
1983.6838380000002,6.441119
1983.8108670000001,6.441119
1983.9378960000001,6.441119
1984.0649250000001,6.441119
1984.1919540000001,6.441119
1984.3189830000001,6.441119
1984.446012,6.441119
1984.573041,6.441119
1984.7000690000002,6.441119
1984.8270980000002,6.441119
1984.9541270000002,6.441119
1985.0811560000002,6.441119
1985.2081850000002,6.441119
1985.3352140000002,6.441119
1985.4622430000002,6.441119
1985.5892720000002,6.441119
1985.7163010000002,6.441119
1985.8433300000002,6.441119
1985.9703590000001,6.441119
1986.0973880000001,6.441119
1986.2244170000001,6.441119
1986.3514460000001,6.441119
1986.4784750000001,6.441119
1986.6055030000002,6.441119
1986.7325320000002,6.441119
1986.8595610000002,6.441119
1986.9865900000002,6.441119
1987.1136190000002,6.441119
1987.2406480000002,6.441119
1987.3676770000002,6.310995
1987.4947060000002,6.310995
1987.6217350000002,5.920625
1987.7487640000002,5.920625
1987.8757930000002,5.660377
1988.0028220000002,5.660377
1988.1298510000001,5.660377
1988.2568800000001,5.660377
1988.3839090000001,5.660377
1988.5109370000002,5.660377
1988.6379660000002,5.660377
1988.7649950000002,5.660377
1988.8920240000002,5.660377
1989.0190530000002,5.660377
1989.1460820000002,5.660377
1989.2731110000002,5.660377
1989.4001400000002,5.660377
1989.5271690000002,5.660377
1989.6541980000002,6.310995
1989.7812270000002,6.310995
1989.9082560000002,6.441119
1990.0352850000002,6.441119
1990.1623140000002,6.441119
1990.2893430000001,6.441119
1990.416371,6.441119
1990.5434,6.441119
1990.6704290000002,6.441119
1990.7974580000002,6.441119
1990.9244870000002,6.441119
1991.0515160000002,6.441119
1991.1785450000002,6.441119
1991.3055740000002,6.441119
1991.4326030000002,6.441119
1991.5596320000002,6.441119
1991.6866610000002,6.441119
1991.8136900000002,6.441119
1991.9407190000002,6.441119
1992.0677480000002,6.441119
1992.1947770000002,6.441119
1992.3218060000002,6.441119
1992.448834,6.441119
1992.575863,6.441119
1992.702892,6.441119
1992.8299210000002,6.441119
1992.9569500000002,6.180872
1993.0839790000002,6.180872
1993.2110080000002,5.790501
1993.3380370000002,5.790501
1993.4650660000002,5.790501
1993.5920950000002,5.790501
1993.7191240000002,5.660377
1993.8461530000002,5.660377
1993.9731820000002,5.270007
1994.1002110000002,5.270007
1994.2272400000002,4.879636
1994.354268,4.879636
1994.481297,4.879636
1994.608326,4.879636
1994.735355,4.879636
1994.862384,4.879636
1994.9894130000002,4.879636
1995.1164420000002,4.879636
1995.2434710000002,4.879636
1995.3705000000002,4.879636
1995.4975290000002,4.879636
1995.6245580000002,4.879636
1995.7515870000002,4.619388
1995.8786160000002,4.619388
1996.0056450000002,4.098894
1996.1326740000002,4.098894
1996.259702,3.838647
1996.386731,3.838647
1996.51376,3.708523
1996.640789,3.708523
1996.767818,3.578399
1996.894847,3.578399
1997.021876,3.318152
1997.1489050000002,3.318152
1997.2759340000002,3.057905
1997.4029630000002,3.057905
1997.5299920000002,2.797658
1997.6570210000002,2.797658
1997.7840500000002,2.407287
1997.9110790000002,2.407287
1998.0381080000002,2.14704
1998.165136,2.14704
1998.292165,1.886792
1998.419194,1.886792
1998.546223,1.756669
1998.673252,1.756669
1998.800281,1.756669
1998.92731,1.756669
1999.054339,1.756669
1999.181368,1.756669
1999.3083970000002,1.756669
1999.4354260000002,1.756669
1999.5624550000002,1.756669
1999.6894840000002,1.756669
1999.8165130000002,1.756669
1999.9435420000002,1.756669
2000.07057,2.667534
2000.197599,2.667534
2000.324628,2.667534
2000.451657,2.667534
2000.578686,2.667534
2000.705715,2.667534
2000.832744,3.057905
2000.959773,3.057905
2001.086802,3.318152
2001.213831,3.318152
2001.34086,3.318152
2001.4678890000002,3.318152
2001.5949180000002,3.708523
2001.7219470000002,3.708523
2001.8489760000002,4.098894
2001.9760050000002,4.098894
2002.103033,4.489265
2002.230062,4.489265
2002.357091,4.489265
2002.48412,4.489265
2002.611149,4.489265
2002.738178,4.489265
2002.865207,4.489265
2002.992236,4.489265
2003.119265,4.489265
2003.246294,4.489265
2003.373323,4.489265
2003.500352,4.489265
2003.6273810000002,4.489265
2003.7544100000002,4.489265
2003.8814390000002,4.489265
2004.008467,4.489265
2004.135496,4.489265
2004.262525,4.489265
2004.389554,4.879636
2004.516583,4.879636
2004.643612,4.879636
2004.770641,4.879636
2004.89767,5.660377
2005.024699,5.660377
2005.151728,5.660377
2005.278757,5.660377
2005.405786,5.660377
2005.532815,5.660377
2005.659844,6.441119
2005.7868730000002,6.441119
2005.9139010000001,6.441119
2006.0409300000001,6.441119
2006.167959,6.441119
2006.294988,6.441119
2006.422017,6.441119
2006.549046,6.441119
2006.676075,6.441119
2006.803104,6.441119
2006.930133,6.441119
2007.057162,6.441119
2007.184191,6.441119
2007.31122,6.441119
2007.438249,6.441119
2007.565278,6.441119
2007.692307,6.571243
2007.8193350000001,6.571243
2007.9463640000001,6.571243
2008.0733930000001,6.571243
2008.2004220000001,6.571243
2008.327451,6.571243
2008.45448,6.571243
2008.581509,6.571243
2008.708538,6.571243
2008.835567,6.571243
2008.962596,6.310995
2009.089625,6.310995
2009.216654,6.050748
2009.343683,6.050748
2009.470712,5.920625
2009.597741,5.920625
2009.72477,5.790501
2009.8517980000001,5.790501
2009.9788270000001,5.40013
2010.1058560000001,5.40013
2010.2328850000001,5.009759
2010.3599140000001,5.009759
2010.486943,5.009759
2010.613972,5.009759
2010.741001,5.009759
2010.86803,5.009759
2010.995059,5.009759
2011.122088,5.009759
2011.249117,4.879636
2011.376146,4.879636
2011.503175,5.009759
2011.630204,5.009759
2011.7572320000002,5.009759
2011.8842610000002,5.009759
2012.0112900000001,5.009759
2012.1383190000001,5.009759
2012.2653480000001,5.009759
2012.3923770000001,5.009759
2012.5194060000001,5.009759
2012.646435,5.009759
2012.773464,5.009759
2012.900493,5.009759
2013.027522,5.009759
2013.154551,5.009759
2013.28158,5.009759
2013.408609,5.009759
2013.535638,5.009759
2013.6626660000002,5.009759
2013.7896950000002,5.009759
2013.9167240000002,5.009759
2014.0437530000002,5.009759
2014.1707820000001,5.009759
2014.2978110000001,5.009759
2014.4248400000001,5.009759
2014.5518690000001,5.009759
2014.6788980000001,5.009759
2014.805927,5.009759
2014.932956,5.009759
2015.059985,4.879636
2015.187014,4.879636
2015.314043,4.879636
2015.441072,4.879636
2015.5681000000002,4.879636
2015.6951290000002,4.879636
2015.8221580000002,4.879636
2015.9491870000002,4.879636
2016.0762160000002,4.749512
2016.2032450000002,4.749512
2016.3302740000001,4.359141
2016.4573030000001,4.359141
2016.5843320000001,3.96877
2016.7113610000001,3.96877
2016.8383900000001,3.708523
2016.965419,3.708523
2017.092448,3.708523
2017.219477,3.708523
2017.346506,3.838647
2017.473535,3.838647
